id,ISO,Start Year,Start Month,Start Day,End Year,End Month,End Day,Admin Units,Entry Date,Last Update
2006-0617-ESP,ESP,2006,10,22,2006,11,8,"[{""adm1_code"":2728,""adm1_name"":""Galicia""},{""adm2_code"":25780,""adm2_name"":""Huelva""},{""adm2_code"":25782,""adm2_name"":""Málaga""},{""adm2_code"":25784,""adm2_name"":""Huesca""}]",1/7/07,9/25/23
2006-0617-PRT,PRT,2006,10,22,2006,11,8,"[{""adm1_code"":2393,""adm1_name"":""Faro""}]",1/7/07,9/25/23
2006-0618-SOM,SOM,2006,10,26,2006,12,1,"[{""adm2_code"":25684,""adm2_name"":""Belet Weyne""},{""adm2_code"":25686,""adm2_name"":""Jalalaqsi""},{""adm2_code"":25704,""adm2_name"":""Jowhar""}]",1/7/07,9/25/23
2006-0619-TUR,TUR,2006,10,27,2006,11,7,"[{""adm2_code"":27547,""adm2_name"":""Merkez""},{""adm2_code"":27605,""adm2_name"":""Hasankeyf""},{""adm2_code"":27607,""adm2_name"":""Merkez""},{""adm2_code"":27737,""adm2_name"":""Bismil""},{""adm2_code"":27739,""adm2_name"":""Cinar""},{""adm2_code"":27845,""adm2_name"":""Semdinli""},{""adm2_code"":27846,""adm2_name"":""Yuksekova""},{""adm2_code"":27865,""adm2_name"":""Merkez""},{""adm2_code"":27894,""adm2_name"":""Beykoz""},{""adm2_code"":27909,""adm2_name"":""Sariyer""},{""adm2_code"":28234,""adm2_name"":""Ceylanpinar""},{""adm2_code"":28239,""adm2_name"":""Siverek""},{""adm2_code"":28240,""adm2_name"":""Suruc""},{""adm2_code"":28259,""adm2_name"":""Cizre""},{""adm2_code"":28263,""adm2_name"":""Silopi""},{""adm2_code"":28264,""adm2_name"":""Uludere""}]",3/9/07,9/25/23
2006-0624-KEN,KEN,2006,10,23,2006,12,19,"[{""adm2_code"":51340,""adm2_name"":""Kilifi""},{""adm2_code"":51341,""adm2_name"":""Kwale""},{""adm2_code"":51346,""adm2_name"":""Tana River""},{""adm2_code"":51348,""adm2_name"":""Isiolo""},{""adm2_code"":51357,""adm2_name"":""Moyale""},{""adm2_code"":51361,""adm2_name"":""Garissa""},{""adm2_code"":51362,""adm2_name"":""Ijara""},{""adm2_code"":51363,""adm2_name"":""Mandera""},{""adm2_code"":51364,""adm2_name"":""Wajir""},{""adm2_code"":51369,""adm2_name"":""Kisumu""},{""adm2_code"":51392,""adm2_name"":""Turkana""},{""adm2_code"":51396,""adm2_name"":""Busia""}]",1/7/07,9/25/23
2006-0624-SOM,SOM,2006,10,23,2006,12,19,"[{""adm1_code"":2694,""adm1_name"":""Gedo""}]",1/7/07,9/25/23
2006-0624-TZA,TZA,2006,10,23,2006,12,19,"[{""adm1_code"":48359,""adm1_name"":""Dodoma""},{""adm1_code"":48367,""adm1_name"":""Mbeya""},{""adm1_code"":48380,""adm1_name"":""Tabora""},{""adm1_code"":115003,""adm1_name"":""Iringa""},{""adm1_code"":115006,""adm1_name"":""Mwanza""},{""adm1_code"":115009,""adm1_name"":""Shinyanga""}]",10/4/07,9/25/23
2006-0624-UGA,UGA,2006,10,23,2006,12,19,"[{""adm1_code"":1261,""adm1_name"":""Kumi""},{""adm1_code"":1367,""adm1_name"":""Mukono""},{""adm1_code"":3115,""adm1_name"":""Kabale""},{""adm1_code"":3125,""adm1_name"":""Kisoro""},{""adm1_code"":42182,""adm1_name"":""Kampala""},{""adm1_code"":42185,""adm1_name"":""Kayunga""},{""adm1_code"":47071,""adm1_name"":""Butaleja""},{""adm1_code"":47075,""adm1_name"":""Kaliro""}]",1/7/07,9/25/23
2006-0640-PAN,PAN,2006,10,,2006,10,,"[{""adm1_code"":93669,""adm1_name"":""Chiriquí""},{""adm2_code"":23744,""adm2_name"":""Capira""},{""adm2_code"":23745,""adm2_name"":""Chame""},{""adm2_code"":23747,""adm2_name"":""Chimán""},{""adm2_code"":23750,""adm2_name"":""San Carlos""},{""adm2_code"":23751,""adm2_name"":""San Miguelito""},{""adm2_code"":93690,""adm2_name"":""Arraiján""},{""adm2_code"":93691,""adm2_name"":""Chepo""},{""adm2_code"":93692,""adm2_name"":""La Chorrera""},{""adm2_code"":93693,""adm2_name"":""Panamá""},{""adm2_code"":93696,""adm2_name"":""Kuna de Madungandí""}]",1/7/07,9/25/23
2006-0643-VEN,VEN,2006,10,17,2006,10,17,"[{""adm1_code"":3322,""adm1_name"":""Tachira""}]",11/29/06,9/25/23
2006-0647-PAN,PAN,2006,11,21,2006,11,30,"[{""adm2_code"":23712,""adm2_name"":""Aguadulce""},{""adm2_code"":23713,""adm2_name"":""Antón""},{""adm2_code"":23714,""adm2_name"":""La Pintada""},{""adm2_code"":23715,""adm2_name"":""Natá""},{""adm2_code"":23716,""adm2_name"":""Olá""},{""adm2_code"":23717,""adm2_name"":""Penonomé""},{""adm2_code"":23718,""adm2_name"":""Chagres""},{""adm2_code"":93681,""adm2_name"":""Donoso""},{""adm2_code"":23723,""adm2_name"":""Kuna Yala""},{""adm2_code"":23744,""adm2_name"":""Capira""},{""adm2_code"":93691,""adm2_name"":""Chepo""},{""adm2_code"":93692,""adm2_name"":""La Chorrera""},{""adm2_code"":93696,""adm2_name"":""Kuna de Madungandí""}]",1/7/07,9/25/23
2006-0649-MWI,MWI,2006,11,27,2006,11,29,"[{""adm2_code"":19322,""adm2_name"":""Chikwawa""}]",1/8/07,9/25/23
2006-0651-HTI,HTI,2006,11,28,2006,12,1,"[{""adm1_code"":1414,""adm1_name"":""Nord Ouest""},{""adm1_code"":72911,""adm1_name"":""Grande Anse""},{""adm1_code"":72912,""adm1_name"":""Nippes""}]",9/6/07,9/25/23
2006-0656-JAM,JAM,2006,11,22,2006,11,26,"[{""adm1_code"":1639,""adm1_name"":""Portland""},{""adm1_code"":1641,""adm1_name"":""Saint Ann""},{""adm1_code"":1645,""adm1_name"":""Saint Mary""}]",2/20/07,9/25/23
2006-0663-PAK,PAK,2006,12,,2006,12,,"[{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""}]",12/6/06,9/25/23
2006-0673-COD,COD,2006,12,,2006,12,,"[{""adm2_code"":14970,""adm2_name"":""Mongala""}]",1/7/07,9/25/23
2006-0680-IDN,IDN,2006,12,22,2007,1,4,"[{""adm2_code"":73624,""adm2_name"":""Aceh Barat""},{""adm2_code"":73628,""adm2_name"":""Aceh Tamiang""},{""adm2_code"":73631,""adm2_name"":""Aceh Timur""},{""adm2_code"":73632,""adm2_name"":""Aceh Utara""},{""adm2_code"":73650,""adm2_name"":""Bener Meriah""},{""adm2_code"":73657,""adm2_name"":""Bireuen""},{""adm2_code"":73674,""adm2_name"":""Gayolues""},{""adm2_code"":73733,""adm2_name"":""Kota Lhokseumawe""},{""adm2_code"":18234,""adm2_name"":""Langkat""},{""adm2_code"":73787,""adm2_name"":""Mandailingnatal""},{""adm2_code"":73864,""adm2_name"":""Tapanuli Selatan""},{""adm2_code"":73684,""adm2_name"":""Indragiri Hulu""},{""adm2_code"":73835,""adm2_name"":""Rokanhilir""}]",1/2/07,9/25/23
2006-0680-MYS,MYS,2006,12,19,2006,12,20,"[{""adm1_code"":1891,""adm1_name"":""Johor""},{""adm1_code"":1895,""adm1_name"":""Melaka""},{""adm1_code"":1896,""adm1_name"":""Negeri Sembilan""},{""adm1_code"":1897,""adm1_name"":""Pahang""}]",2/20/07,9/25/23
2006-0701-BDI,BDI,2006,12,,2007,1,,"[{""adm1_code"":40542,""adm1_name"":""Bubanza""},{""adm1_code"":40547,""adm1_name"":""Cibitoke""},{""adm1_code"":40549,""adm1_name"":""Karuzi""},{""adm1_code"":40550,""adm1_name"":""Kayanza""},{""adm1_code"":40553,""adm1_name"":""Muramvya""},{""adm1_code"":40558,""adm1_name"":""Ruyigi""}]",1/30/08,9/25/23
2006-0702-PHL,PHL,2006,12,27,2006,12,29,"[{""adm2_code"":24259,""adm2_name"":""Northern Samar""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24278,""adm2_name"":""Surigao Del Sur""},{""adm2_code"":24267,""adm2_name"":""Davao del Norte""}]",1/21/07,9/25/23
2006-0711-TCD,TCD,2006,9,5,2006,10,17,"[{""adm2_code"":65629,""adm2_name"":""Ndjamena""},{""adm2_code"":65379,""adm2_name"":""Bebedjia""},{""adm2_code"":65452,""adm2_name"":""Doba""},{""adm2_code"":65479,""adm2_name"":""Gore""},{""adm2_code"":65465,""adm2_name"":""Erde-pala""},{""adm2_code"":65663,""adm2_name"":""Sarh""},{""adm2_code"":65546,""adm2_name"":""Koumra""}]",1/8/07,9/25/23
2006-0712-IND,IND,2006,8,1,2006,9,10,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""}]",1/8/07,9/25/23
2006-0731-IND,IND,2006,3,9,2006,3,10,"[{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""}]",3/8/07,9/25/23
2006-0732-CHN,CHN,2006,5,4,2006,5,8,"[{""adm1_code"":905,""adm1_name"":""Guizhou Sheng""},{""adm1_code"":912,""adm1_name"":""Hunan Sheng""},{""adm2_code"":13034,""adm2_name"":""Jiangmen""},{""adm2_code"":13035,""adm2_name"":""Zhanjiang""},{""adm2_code"":13036,""adm2_name"":""Maoming""},{""adm2_code"":13042,""adm2_name"":""Yangjiang""}]",3/8/07,9/25/23
2006-0733-PAK,PAK,2006,8,3,2006,8,8,"[{""adm2_code"":40345,""adm2_name"":""Mardan District""}]",3/9/07,9/25/23
2006-0734-IND,IND,2006,10,1,2006,10,1,"[{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""}]",3/9/07,9/25/23
2006-0736-VNM,VNM,2006,10,12,2006,10,17,"[{""adm1_code"":3326,""adm1_name"":""An Giang""},{""adm1_code"":3327,""adm1_name"":""Ba Ria-Vung Tau""},{""adm1_code"":3328,""adm1_name"":""Bac Kan""},{""adm1_code"":3329,""adm1_name"":""Bac Giang""},{""adm1_code"":3330,""adm1_name"":""Bac Lieu""},{""adm1_code"":3331,""adm1_name"":""Bac Ninh""},{""adm1_code"":3332,""adm1_name"":""Ben Tre""},{""adm1_code"":3333,""adm1_name"":""Binh Dinh""},{""adm1_code"":3334,""adm1_name"":""Binh Duong""},{""adm1_code"":3335,""adm1_name"":""Binh Phuoc""},{""adm1_code"":3336,""adm1_name"":""Binh Thuan""},{""adm1_code"":3338,""adm1_name"":""Cao Bang""},{""adm1_code"":3339,""adm1_name"":""Ca Mau""},{""adm1_code"":3340,""adm1_name"":""Da Nang City""},{""adm1_code"":3342,""adm1_name"":""Dong Nai""},{""adm1_code"":3343,""adm1_name"":""Dong Thap""},{""adm1_code"":3344,""adm1_name"":""Gia Lai""},{""adm1_code"":3345,""adm1_name"":""Ha Giang""},{""adm1_code"":3346,""adm1_name"":""Ha Nam""},{""adm1_code"":3347,""adm1_name"":""Ha Noi City""},{""adm1_code"":3348,""adm1_name"":""Ha Tay""},{""adm1_code"":3349,""adm1_name"":""Ha Tinh""},{""adm1_code"":3350,""adm1_name"":""Hai Duong""},{""adm1_code"":3351,""adm1_name"":""Hai Phong City""},{""adm1_code"":3352,""adm1_name"":""Ho Chi Minh City""},{""adm1_code"":3353,""adm1_name"":""Hoa Binh""},{""adm1_code"":3354,""adm1_name"":""Hung Yen""},{""adm1_code"":3355,""adm1_name"":""Khanh Hoa""},{""adm1_code"":3356,""adm1_name"":""Kien Giang""},{""adm1_code"":3357,""adm1_name"":""Kon Tum""},{""adm1_code"":3359,""adm1_name"":""Lam Dong""},{""adm1_code"":3360,""adm1_name"":""Lang Son""},{""adm1_code"":3362,""adm1_name"":""Long An""},{""adm1_code"":3364,""adm1_name"":""Nam Dinh""},{""adm1_code"":3366,""adm1_name"":""Nghe An""},{""adm1_code"":3367,""adm1_name"":""Ninh Binh""},{""adm1_code"":3368,""adm1_name"":""Ninh Thuan""},{""adm1_code"":3369,""adm1_name"":""Phu Tho""},{""adm1_code"":3370,""adm1_name"":""Phu Yen""},{""adm1_code"":3371,""adm1_name"":""Quang Binh""},{""adm1_code"":3372,""adm1_name"":""Quang Nam""},{""adm1_code"":3374,""adm1_name"":""Quang Ngai""},{""adm1_code"":3375,""adm1_name"":""Quang Ninh""},{""adm1_code"":3376,""adm1_name"":""Quang Tri""},{""adm1_code"":3377,""adm1_name"":""Soc Trang""},{""adm1_code"":3378,""adm1_name"":""Son La""},{""adm1_code"":3379,""adm1_name"":""Tay Ninh""},{""adm1_code"":3380,""adm1_name"":""Thai Binh""},{""adm1_code"":3381,""adm1_name"":""Thai Nguyen""},{""adm1_code"":3382,""adm1_name"":""Thanh Hoa""},{""adm1_code"":3383,""adm1_name"":""Thua Thien - Hue""},{""adm1_code"":3384,""adm1_name"":""Tien Giang""},{""adm1_code"":3386,""adm1_name"":""Tra Vinh""},{""adm1_code"":3387,""adm1_name"":""Tuyen Quang""},{""adm1_code"":3388,""adm1_name"":""Vinh Long""},{""adm1_code"":3389,""adm1_name"":""Vinh Phuc""},{""adm1_code"":3390,""adm1_name"":""Yen Bai""},{""adm1_code"":73933,""adm1_name"":""Can Tho city""},{""adm1_code"":73934,""adm1_name"":""Dak Lak""},{""adm1_code"":73935,""adm1_name"":""Dak Nong""},{""adm1_code"":73936,""adm1_name"":""Dien Bien""},{""adm1_code"":73937,""adm1_name"":""Hau Giang""},{""adm1_code"":73938,""adm1_name"":""Lai Chau""},{""adm1_code"":73939,""adm1_name"":""Lao Cai""}]",3/9/07,9/25/23
2007-0003-BRA,BRA,2007,1,1,2007,1,12,"[{""adm1_code"":672,""adm1_name"":""Espirito Santo""},{""adm1_code"":677,""adm1_name"":""Minas Gerais""},{""adm2_code"":9942,""adm2_name"":""Nova Friburgo""},{""adm2_code"":9948,""adm2_name"":""Petropolis""},{""adm2_code"":9954,""adm2_name"":""Queimados""},{""adm2_code"":9977,""adm2_name"":""Sumidouro""},{""adm2_code"":9979,""adm2_name"":""Teresopolis""},{""adm2_code"":11274,""adm2_name"":""Jundiai""}]",8/4/08,9/25/23
2007-0008-MWI,MWI,2007,1,8,2007,1,8,"[{""adm2_code"":19322,""adm2_name"":""Chikwawa""},{""adm2_code"":19328,""adm2_name"":""Nsanje""}]",8/4/08,9/25/23
2007-0010-AGO,AGO,2007,1,10,2007,5,10,"[{""adm1_code"":402,""adm1_name"":""Cuando Cubango""},{""adm1_code"":405,""adm1_name"":""Huambo""},{""adm1_code"":411,""adm1_name"":""Malanje""},{""adm1_code"":412,""adm1_name"":""Moxico""}]",1/30/08,9/25/23
2007-0010-ZMB,ZMB,2007,1,10,2007,5,10,"[{""adm1_code"":3426,""adm1_name"":""Central""},{""adm1_code"":3427,""adm1_name"":""Copperbelt""},{""adm1_code"":3431,""adm1_name"":""North-Western""},{""adm1_code"":3434,""adm1_name"":""Western""}]",7/31/08,9/25/23
2007-0012-LKA,LKA,2007,1,12,2007,1,14,"[{""adm2_code"":41749,""adm2_name"":""Nuwara Eliya""}]",8/4/08,9/25/23
2007-0020-MOZ,MOZ,2007,1,17,2007,2,,"[{""adm2_code"":21874,""adm2_name"":""Guro""},{""adm2_code"":21879,""adm2_name"":""Sussundenga""},{""adm2_code"":21880,""adm2_name"":""Tambara""},{""adm2_code"":21897,""adm2_name"":""Mogovolas""},{""adm2_code"":21898,""adm2_name"":""Moma""},{""adm2_code"":21922,""adm2_name"":""Buzi""},{""adm2_code"":21923,""adm2_name"":""Caia""},{""adm2_code"":21924,""adm2_name"":""Chemba""},{""adm2_code"":21926,""adm2_name"":""Chibabava""},{""adm2_code"":21931,""adm2_name"":""Marromeu""},{""adm2_code"":65263,""adm2_name"":""Cidade da Beira""},{""adm2_code"":21935,""adm2_name"":""Cahora Bassa""},{""adm2_code"":21936,""adm2_name"":""Changara""},{""adm2_code"":21938,""adm2_name"":""Chiuta""},{""adm2_code"":21940,""adm2_name"":""Magoe""},{""adm2_code"":21942,""adm2_name"":""Moatize""},{""adm2_code"":21943,""adm2_name"":""Mutarara""},{""adm2_code"":21945,""adm2_name"":""Zumbu""},{""adm2_code"":21946,""adm2_name"":""Chinde""},{""adm2_code"":21948,""adm2_name"":""Gurue""},{""adm2_code"":21952,""adm2_name"":""Maganja da Costa""},{""adm2_code"":21954,""adm2_name"":""Mocuba""},{""adm2_code"":21956,""adm2_name"":""Mopeia""},{""adm2_code"":21957,""adm2_name"":""Morrumbala""},{""adm2_code"":21958,""adm2_name"":""Namacurra""},{""adm2_code"":21960,""adm2_name"":""Nicoadala""},{""adm2_code"":65266,""adm2_name"":""Cidade de Quelimane""}]",7/31/08,9/25/23
2007-0021-MYS,MYS,2007,1,11,2007,2,1,"[{""adm1_code"":1891,""adm1_name"":""Johor""},{""adm1_code"":1897,""adm1_name"":""Pahang""}]",3/11/08,9/25/23
2007-0022-PHL,PHL,2007,1,10,2007,1,24,"[{""adm1_code"":2362,""adm1_name"":""Region VI (Western Visayas)""},{""adm1_code"":2363,""adm1_name"":""Region VII (Central Visayas)""},{""adm1_code"":2364,""adm1_name"":""Region VIII (Eastern Visayas)""},{""adm2_code"":24275,""adm2_name"":""Agusan Del Norte""},{""adm2_code"":24276,""adm2_name"":""Agusan Del Sur""},{""adm2_code"":24267,""adm2_name"":""Davao del Norte""},{""adm2_code"":24268,""adm2_name"":""Davao Del Sur""}]",1/10/08,9/25/23
2007-0024-YEM,YEM,2007,1,1,2007,1,4,"[{""adm1_code"":3416,""adm1_name"":""Dhamar""},{""adm1_code"":144971,""adm1_name"":""Raymah""}]",1/21/07,9/25/23
2007-0027-AGO,AGO,2007,1,17,2007,1,25,"[{""adm1_code"":398,""adm1_name"":""Bengo""},{""adm1_code"":399,""adm1_name"":""Benguela""},{""adm1_code"":405,""adm1_name"":""Huambo""},{""adm1_code"":408,""adm1_name"":""Luanda""},{""adm1_code"":409,""adm1_name"":""Lunda Norte""}]",8/18/07,9/25/23
2007-0028-BDI,BDI,2007,1,1,2007,1,17,"[{""adm1_code"":40542,""adm1_name"":""Bubanza""},{""adm1_code"":40543,""adm1_name"":""Bujumbura Mairie""},{""adm1_code"":40544,""adm1_name"":""Bujumbura Rural""},{""adm1_code"":40546,""adm1_name"":""Cankuzo""},{""adm1_code"":40547,""adm1_name"":""Cibitoke""},{""adm1_code"":40548,""adm1_name"":""Gitega""},{""adm1_code"":40549,""adm1_name"":""Karuzi""},{""adm1_code"":40550,""adm1_name"":""Kayanza""},{""adm1_code"":40551,""adm1_name"":""Kirundo""},{""adm1_code"":40553,""adm1_name"":""Muramvya""},{""adm1_code"":40554,""adm1_name"":""Muyinga""},{""adm1_code"":40555,""adm1_name"":""Mwaro""},{""adm1_code"":40556,""adm1_name"":""Ngozi""},{""adm1_code"":40558,""adm1_name"":""Ruyigi""}]",3/11/08,9/25/23
2007-0034-MOZ,MOZ,2007,1,20,2007,1,23,"[{""adm2_code"":21958,""adm2_name"":""Namacurra""},{""adm2_code"":65266,""adm2_name"":""Cidade de Quelimane""}]",1/24/07,9/25/23
2007-0039-PER,PER,2007,1,21,2007,2,10,"[{""adm1_code"":2335,""adm1_name"":""Cusco""},{""adm1_code"":2336,""adm1_name"":""Huancavelica""},{""adm1_code"":2337,""adm1_name"":""Huánuco""},{""adm1_code"":2339,""adm1_name"":""Junín""},{""adm1_code"":2340,""adm1_name"":""La Libertad""},{""adm1_code"":2346,""adm1_name"":""Pasco""},{""adm1_code"":2349,""adm1_name"":""San Martín""},{""adm1_code"":2352,""adm1_name"":""Ucayali""}]",8/4/08,9/25/23
2007-0040-MWI,MWI,2007,1,20,2007,3,10,"[{""adm2_code"":19317,""adm2_name"":""Karonga""}]",12/11/07,9/25/23
2007-0040-ZMB,ZMB,2007,1,20,2007,3,10,"[{""adm2_code"":65176,""adm2_name"":""Kapiri-Mposhi""},{""adm2_code"":65191,""adm2_name"":""Chama""},{""adm2_code"":65195,""adm2_name"":""Mambwe""}]",12/11/07,9/25/23
2007-0041-USA,USA,2007,1,15,2007,1,25,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2/1/07,9/25/23
2007-0042-BOL,BOL,2007,1,10,2007,5,1,"[{""adm1_code"":648,""adm1_name"":""Pando""},{""adm1_code"":40443,""adm1_name"":""Beni""},{""adm1_code"":40444,""adm1_name"":""Chuquisaca""},{""adm1_code"":40445,""adm1_name"":""Cochabamba""},{""adm1_code"":40446,""adm1_name"":""La Paz""},{""adm1_code"":40447,""adm1_name"":""Oruro""},{""adm1_code"":40448,""adm1_name"":""Potosi""},{""adm1_code"":40449,""adm1_name"":""Santa Cruz""},{""adm1_code"":40450,""adm1_name"":""Tarija""}]",7/31/08,9/25/23
2007-0050-IDN,IDN,2007,1,31,2007,2,22,"[{""adm2_code"":73722,""adm2_name"":""Kota Jakarta Barat""},{""adm2_code"":73724,""adm2_name"":""Kota Jakarta Selatan""},{""adm2_code"":18028,""adm2_name"":""Tangerang""},{""adm2_code"":18007,""adm2_name"":""Bekasi""},{""adm2_code"":18008,""adm2_name"":""Bogor""},{""adm2_code"":73720,""adm2_name"":""Kota Depok""}]",8/4/08,9/25/23
2007-0059-RWA,RWA,2007,2,3,2007,2,16,"[{""adm2_code"":21991,""adm2_name"":""Nyabihu""},{""adm2_code"":21998,""adm2_name"":""Rubavu""}]",3/28/07,9/25/23
2007-0060-ARG,ARG,2007,1,18,2007,3,20,"[{""adm1_code"":437,""adm1_name"":""Formosa""},{""adm1_code"":445,""adm1_name"":""Salta""},{""adm1_code"":450,""adm1_name"":""Santiago Del Estero""},{""adm1_code"":452,""adm1_name"":""Tucuman""}]",8/4/08,9/25/23
2007-0068-ROU,ROU,2007,2,12,2007,2,12,"[{""adm1_code"":2451,""adm1_name"":""Bistrita-nasaud""}]",2/16/07,9/25/23
2007-0075-NAM,NAM,2007,1,10,2007,5,10,"[{""adm1_code"":2137,""adm1_name"":""Caprivi""}]",12/10/07,9/25/23
2007-0086-IDN,IDN,2007,3,1,2007,3,10,"[{""adm2_code"":73788,""adm2_name"":""Manggarai Barat""},{""adm2_code"":73789,""adm2_name"":""Manggarai""}]",3/11/08,9/25/23
2007-0103-YEM,YEM,2007,3,23,2007,3,30,"[{""adm1_code"":3419,""adm1_name"":""Ibb""},{""adm1_code"":144970,""adm1_name"":""Hadramaut""}]",4/10/07,9/25/23
2007-0105-AFG,AFG,2007,3,18,2007,3,26,"[{""adm1_code"":273,""adm1_name"":""Badghis""},{""adm1_code"":280,""adm1_name"":""Ghor""},{""adm1_code"":281,""adm1_name"":""Hilmand""},{""adm1_code"":282,""adm1_name"":""Hirat""},{""adm1_code"":293,""adm1_name"":""Nimroz""},{""adm1_code"":99881,""adm1_name"":""Uruzgan""}]",8/4/08,9/25/23
2007-0108-FJI,FJI,2007,2,3,2007,2,20,"[{""adm1_code"":40187,""adm1_name"":""Central""},{""adm1_code"":40189,""adm1_name"":""Northern""},{""adm1_code"":40190,""adm1_name"":""Western""}]",12/12/07,9/25/23
2007-0116-DZA,DZA,2007,3,21,2007,3,23,"[{""adm1_code"":345,""adm1_name"":""Annaba""},{""adm1_code"":372,""adm1_name"":""Oran""},{""adm1_code"":375,""adm1_name"":""Relizane""},{""adm1_code"":376,""adm1_name"":""Saida""}]",4/2/07,9/25/23
2007-0132-ESP,ESP,2007,4,3,2007,4,5,"[{""adm1_code"":2717,""adm1_name"":""Aragón""},{""adm1_code"":2724,""adm1_name"":""Cataluña/Catalunya""},{""adm1_code"":2732,""adm1_name"":""Comunidad Foral de Navarra""}]",4/10/07,9/25/23
2007-0134-DOM,DOM,2007,3,26,2007,3,30,"[{""adm1_code"":1108,""adm1_name"":""Azua""},{""adm1_code"":1109,""adm1_name"":""Baoruco""},{""adm1_code"":1110,""adm1_name"":""Barahona""},{""adm1_code"":1111,""adm1_name"":""Dajabon""},{""adm1_code"":1112,""adm1_name"":""Santo Domingo""},{""adm1_code"":1113,""adm1_name"":""Duarte""},{""adm1_code"":1114,""adm1_name"":""El Seibo""},{""adm1_code"":1115,""adm1_name"":""Espaillat""},{""adm1_code"":1116,""adm1_name"":""Independencia""},{""adm1_code"":1117,""adm1_name"":""La Altagracia""},{""adm1_code"":1118,""adm1_name"":""Elias Pina""},{""adm1_code"":1119,""adm1_name"":""La Romana""},{""adm1_code"":1120,""adm1_name"":""La Vega""},{""adm1_code"":1121,""adm1_name"":""Maria Trinidad Sanches""},{""adm1_code"":1122,""adm1_name"":""Monte Cristi""},{""adm1_code"":1123,""adm1_name"":""Pedernales""},{""adm1_code"":1124,""adm1_name"":""Peravia""},{""adm1_code"":1125,""adm1_name"":""Puerto Plata""},{""adm1_code"":1126,""adm1_name"":""Salcedo""},{""adm1_code"":1127,""adm1_name"":""Samana""},{""adm1_code"":1128,""adm1_name"":""San Cristobal""},{""adm1_code"":1129,""adm1_name"":""San Juan""},{""adm1_code"":1130,""adm1_name"":""San Pedro de Macoris""},{""adm1_code"":1131,""adm1_name"":""Sanchez Ramirez""},{""adm1_code"":1132,""adm1_name"":""Santiago""},{""adm1_code"":1133,""adm1_name"":""Santiago Rodriguez""},{""adm1_code"":1134,""adm1_name"":""Valverde""},{""adm1_code"":36854,""adm1_name"":""Hato Mayor""},{""adm1_code"":36855,""adm1_name"":""Monsenor Nouel""},{""adm1_code"":36856,""adm1_name"":""Monte Plata""},{""adm1_code"":36857,""adm1_name"":""San José de Ocoa""},{""adm1_code"":36858,""adm1_name"":""Distrito Nacional""}]",8/4/08,9/25/23
